ID,county,PD,TP,P,NP,rate
,Cambria,Blacklick Township Police Dept,8,8,0,100%
,Cambria,Cambria County DUI Task Force,9,8,1,89%
,Cambria,Cambria County Sheriff,50,45,5,90%
,Cambria,"Cambria County, Detectives",184,172,12,93%
,Cambria,Cambria Township Police Dept,173,152,21,88%
,Cambria,Carrolltown Boro Police Dept,27,25,2,93%
,Cambria,Conemaugh Township Police Dept,17,17,0,100%
,Cambria,Cresson Boro Police Dept,64,59,5,92%
,Cambria,Cresson Township Police Dept,69,66,3,96%
,Cambria,Croyle Township Police Dept,8,8,0,100%
,Cambria,Dale Boro Police Dept,32,24,8,75%
,Cambria,E Conemaugh Boro Police Dept,47,46,1,98%
,Cambria,East Taylor Township Police Dept,29,26,3,90%
,Cambria,Ebensburg Boro Police Dept,84,78,6,93%
,Cambria,Ferndale Boro Police Dept,31,26,5,84%
,Cambria,Gallitzin Boro Police Dept,33,30,3,91%
,Cambria,Gallitzin Township Pd Police Dept,3,3,0,100%
,Cambria,Geistown Boro Police Dept,18,15,3,83%
,Cambria,Hastings Boro Police Dept,38,35,3,92%
,Cambria,Jackson Township Police Dept,52,46,6,88%
,Cambria,Johnstown Police Dept,917,818,99,89%
,Cambria,Nanty Glo Boro Police Dept,34,32,2,94%
,Cambria,Northern Cambria Police Dept,93,88,5,95%
,Cambria,Paint Township Police Dept,1,0,1,0%
,Cambria,Patton Boro Police Dept,28,28,0,100%
,Cambria,Portage Boro Police Dept,23,22,1,96%
,Cambria,Richland Township Police Dept,528,440,88,83%
,Cambria,"St Francis, University PD",1,1,0,100%
,Cambria,South Fork Boro Police Dept,6,6,0,100%
,Cambria,Stonycreek Township Police Dept,37,27,10,73%
,Cambria,Summerhill Township Police Dept,21,21,0,100%
,Cambria,Univ Of Pittsburgh Police Dept,4,4,0,100%
,Cambria,Upper Yoder Township Police Dept,20,17,3,85%
,Cambria,West Hills Regional Police Dept,93,86,7,92%
,Cambria,Windber Boro Police Dept,10,8,2,80%
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,,,,,,,
51,Cameron,Emporium Boro Police Dept,26,20,6,77%
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,,,,,,,
50,Carbon,Beaver Meadows Boro Police Dept,24,22,2,92%
,Carbon,East Penn Township Police Dept,4,4,0,100%
,Carbon,Franklin Township Police Dept,56,54,2,96%
,Carbon,Jim Thorpe Police Dept,66,57,9,86%
,Carbon,Kidder Township Police Dept,44,41,3,93%
,Carbon,Lansford Boro Police Dept,204,176,28,86%
,Carbon,Lehighton Boro Police Dept,137,118,19,86%
,Carbon,Mahoning Township Police Dept,240,223,17,93%
,Carbon,Nesquehoning Boro Police Dept,129,111,18,86%
,Carbon,Palmerton Boro Police Dept,115,101,14,88%
,Carbon,Summit Hill Boro Police Dept,18,14,4,78%
,Carbon,Weatherly Boro Police Dept,60,55,5,92%
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,,,,,,,
49,Centre,Bellefonte Boro Police Dept,96,91,5,95%
,Centre,Centre County Sheriff,1,1,0,100%
,Centre,Ferguson Township Police Dept,169,160,9,95%
,Centre,Patton Township Police Dept,242,236,6,98%
,Centre,"Penn State, University PD",313,306,7,98%
,Centre,Spring Township Police Dept,81,72,9,89%
,Centre,State College Police Department,584,554,30,95%
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,,,,,,,
48,Chester,Bethel Park Police Dept,2,1,1,50%
,Chester,Birmingham Township Police Dept,17,15,2,88%
,Chester,Caln Township Police Dept,162,116,46,72%
,Chester,"Chester County, Detectives",77,72,5,94%
,Chester,Christiana Boro Police Dept,3,1,2,33%
,Chester,Coatesville Area School District,1,0,1,0%
,Chester,Coatesville City Police Dept,418,332,86,79%
,Chester,"Delaware County, Cid",1,1,0,100%
,Chester,Downingtown Boro Police Dept,134,118,16,88%
,Chester,E Coventry Township Police Dept,11,9,2,82%
,Chester,E Fallowfield Township Police Dept,20,11,9,55%
,Chester,E Vincent Township Police Dept,21,19,2,90%
,Chester,E Whiteland Township Police Dept,97,81,16,84%
,Chester,East Brandywine Township Police Dept,40,34,6,85%
,Chester,East Marlborough Township Police Dept,4,2,2,50%
,Chester,East Pikeland Township Pd Police Dept,79,69,10,87%
,Chester,Easttown Township Police Dept,55,51,4,93%
,Chester,Honeybrook Boro Police Dept,5,1,4,20%
,Chester,Kennett Square Police Dept,107,83,24,78%
,Chester,Kennett Township Police Dept,24,16,8,67%
,Chester,"Lincoln, University PD",26,20,6,77%
,Chester,Malvern Boro Police Dept,14,12,2,86%
,Chester,N Coventry Township Police Dept,116,111,5,96%
,Chester,New Garden Township Police Dept,135,105,30,78%
,Chester,Oxford Boro Police Dept,59,38,21,64%
,Chester,Parkesburg Boro Police Dept,84,56,28,67%
,Chester,Phoenixville Boro Police Dept,223,196,27,88%
,Chester,S Coatesville Boro Police Dept,13,7,6,54%
,Chester,Sadsbury Township Police Dept,26,7,19,27%
,Chester,Schuylkill Township Police Dept,88,80,8,91%
,Chester,Spring City Boro Police Dept,50,38,12,76%
,Chester,Tredyffrin Township Police Dept,243,215,28,88%
,Chester,Upper Uwchlan Township Police Dept,28,25,3,89%
,Chester,Uwchlan Township Police Dept,64,59,5,92%
,Chester,Valley Township Police Dept,50,29,21,58%
,Chester,W Caln Township Police Dept,53,28,25,53%
,Chester,West Brandywine Township Police Dept,115,85,30,74%
,Chester,West Chester Boro Police Dept,295,261,34,88%
,Chester,"West Chester, University PD",42,35,7,83%
,Chester,West Fallowfield Township Police Dept,8,8,0,100%
,Chester,West Goshen Township Police Dept,153,140,13,92%
,Chester,West Grove Boro Police Dept,8,4,4,50%
,Chester,West Nottingham Township Police Dept,3,3,0,100%
,Chester,West Pikeland Township Police Dept,27,24,3,89%
,Chester,West Sadsbury Police Dept,86,65,21,76%
,Chester,West Vincent Township Police Dept,13,11,2,85%
,Chester,West Whiteland Township Police Dept,373,338,35,91%
,Chester,Westtown/East Goshen Police Dept,163,145,18,89%
,Chester,Willistown Township Police Dept,36,34,2,94%,,,,,,
47,Clarion,Clarion Boro Police Dept,71,63,8,89%
,Clarion,Clarion County Sheriff,3,3,0,100%
,Clarion,"Clarion County, Detectives",94,80,14,85%
,Clarion,"Clarion, University PD",28,26,2,93%
,Clarion,Emlenton Police Dept,3,3,0,100%
,Clarion,Knox Boro Police Dept,17,15,2,88%
,Clarion,New Bethlehem Boro Police Dept,83,75,8,90%
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,,,,,,,
46,Clearfield,Clearfield Boro Police Dept,230,189,41,82%
,Clearfield,Clearfield County Sheriff,19,18,1,95%
,Clearfield,Curwensville Boro Police Dept,34,28,6,82%
,Clearfield,Decatur Township Police Dept,14,11,3,79%
,Clearfield,Dubois City Police Dept,163,137,26,84%
,Clearfield,Lawrence Township Police Dept,157,118,39,75%
,Clearfield,Morris-Cooper Regl Police Dept,14,8,6,57%
,Clearfield,Sandy Township Police Dept,154,137,17,89%
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,,,,,,,
45,Clinton,Clinton County Sheriff,1,1,0,100%
,Clinton,Lamar Township Police Dept,3,2,1,67%
,Clinton,Lock Haven De Police Dept,195,187,8,96%
,Clinton,"Lock Haven, University PD",35,32,3,91%
,Clinton,Norfolk Southern Police Dept,1,1,0,100%
,Clinton,Pine Creek Township Police Dept,38,32,6,84%
,Clinton,Renovo Borough Police Dept,11,6,5,55%
,Clinton,Woodward Township Police Dept,9,9,0,100%
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,,,,,,,
44,Columbia,Benton Police Dept,9,7,2,78%
,Columbia,Berwick Boro Police Dept,212,158,54,75%
,Columbia,Bloomsburg Police Dept,258,235,23,91%
,Columbia,"Bloomsburg, University PD",54,49,5,91%
,Columbia,Briarcreek Township Police Dept,35,26,9,74%
,Columbia,Catawissa Police Dept,47,33,14,70%
,Columbia,Columbia County Sheriff,4,3,1,75%
,Columbia,"Columbia County, Detectives",1,1,0,100%
,Columbia,Greenwood Township Police Dept,2,1,1,50%
,Columbia,Hemlock Township Police Dept,138,127,11,92%
,Columbia,Locust Township PD,35,27,8,77%
,Columbia,Madison Township Police Dept,1,1,0,100%
,Columbia,Millville Boro Police Dept,13,8,5,62%
,Columbia,Montour Township Police Dept,38,33,5,87%
,Columbia,Orangeville Area Police Dept,9,8,1,89%
,Columbia,Scott Township Police Dept,100,91,9,91%
,Columbia,South Centre Township Police Dept,77,57,20,74%
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,,,,,,,
43,Crawford,"Allegheny College, Safety & Sec",1,0,1,0%
,Crawford,Cambridge Springs Police Dept,32,29,3,91%
,Crawford,Cochranton Boro Police Dept,18,12,6,67%
,Crawford,Conneaut Lake Regl Police Dept,27,23,4,85%
,Crawford,Crawford County Sheriff,1,0,1,0%
,Crawford,Linesville Boro Police Dept,19,19,0,100%
,Crawford,Meadville City Police Dept,311,257,54,83%
,Crawford,Titusville Police Dept,101,79,22,78%
,Crawford,Univ Of Pittsburgh Police Dept,7,5,2,71%
,Crawford,Vernon Township Police Dept,122,85,37,70%
,Crawford,West Mead Township Police Dept,22,17,5,77%
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,,,,,,,
42,Cumberland,Camp Hill Police Dept,128,125,3,98%
,Cumberland,Carlisle Boro Police Dept,600,541,59,90%
,Cumberland,Cumberland County District Attorney,46,39,7,85%
,Cumberland,Cumberland County Sheriff,24,23,1,96%
,Cumberland,"Dickinson, College PD",15,14,1,93%
,Cumberland,E Pennsboro Township Police Dept,253,225,28,89%
,Cumberland,Hampden Township Police Dept,310,293,17,95%
,Cumberland,Lower Allen Township Police Dept,378,357,21,94%
,Cumberland,Mechanicsburg Police Dept,90,85,5,94%
,Cumberland,Middlesex Township Police Dept,192,183,9,95%
,Cumberland,Mt Holly Sprngs Police Dept,42,33,9,79%
,Cumberland,New Cumberland Police Dept,88,77,11,88%
,Cumberland,Newville Borough Police Dept,30,28,2,93%
,Cumberland,North Middleton Police Dept,138,132,6,96%
,Cumberland,Shippensburg Police Dept,112,95,17,85%
,Cumberland,"Shippensburg, University PD",32,25,7,78%
,Cumberland,Shiremanstown Police Dept,16,16,0,100%
,Cumberland,Silver Spring Police Dept,355,314,41,88%
,Cumberland,Upper Allen Township Police Dept,180,174,6,97%
,Cumberland,West Shore Regional Police Dept,225,221,4,98%
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,,,,,,,
41,Dauphin,Central Dauphin Area School District Police Department,1,1,0,100%
,Dauphin,Dauphin County District Attorney,174,149,25,86%
,Dauphin,Dauphin County Sheriff,10,5,5,50%
,Dauphin,Derry Township Police Dept,415,373,42,90%
,Dauphin,Halifax Regional Police Dept,8,5,3,63%
,Dauphin,Harrisburg Police Dept,2763,2398,365,87%
,Dauphin,Highspire Boro Police Dept,102,91,11,89%
,Dauphin,Hummelstown Police Dept,88,84,4,95%
,Dauphin,Lower Paxton Township Police Dept,600,544,56,91%
,Dauphin,Lower Swatara Township Police Dept,314,292,22,93%
,Dauphin,Lykens Boro P D Police Dept,50,33,17,66%
,Dauphin,Middletown Police Dept,154,120,34,78%
,Dauphin,Millersburg Boro Police Dept,89,64,25,72%
,Dauphin,Norfolk Southern Police Dept,12,8,4,67%
,Dauphin,Paxtang Boro Police Dept,22,15,7,68%
,Dauphin,Penbrook Police Dept,157,135,22,86%
,Dauphin,"Penn State, University PD",15,12,3,80%
,Dauphin,Royalton Boro Police Dept,27,18,9,67%
,Dauphin,State Capitol Police Dept,173,107,66,62%
,Dauphin,Steelton Police Dept,203,186,17,92%
,Dauphin,Susquehanna Township Police Dept,620,583,37,94%
,Dauphin,Swatara Township Police Dept,1390,1253,137,90%
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,,,,,,,
40,Delaware,Aldan Boro Police Dept,44,36,8,82%
,Delaware,Aston Township Police Dept,153,140,13,92%
,Delaware,Bethel Township Police Dept,18,10,8,56%
,Delaware,Brookhaven Boro Police Dept,96,69,27,72%
,Delaware,Chester City Police Dept,834,678,156,81%
,Delaware,Chester Housing Dept Police Dept,2,2,0,100%
,Delaware,Chester Township Police Dept,132,60,72,45%
,Delaware,"Cheyney, University PD",17,7,10,41%
,Delaware,Clifton Hgts Police Dept,111,101,10,91%
,Delaware,Collingdale Police Dept,139,82,57,59%
,Delaware,Colwyn Boro Police Dept,11,5,6,45%
,Delaware,Darby Boro Police Dept,490,458,32,93%
,Delaware,Darby Township Police Dept,141,98,43,70%
,Delaware,Delaware County Park Police Dept,43,21,22,49%
,Delaware,"Delaware County, Cid",213,175,38,82%
,Delaware,"Dept Corrections, Central",2,2,0,100%
,Delaware,East Lansdowne Boro Police Dept,37,19,18,51%
,Delaware,Eddystone Police Dept,238,227,11,95%
,Delaware,Folcroft Boro Police Dept,100,80,20,80%
,Delaware,Glenolden Boro Police Dept,112,95,17,85%
,Delaware,Greencastle Police Dept,1,1,0,100%
,Delaware,Haverford Township Police Dept,366,341,25,93%
,Delaware,Lansdowne Boro Police Dept,91,68,23,75%
,Delaware,Lower Chichester Township Police Dept,87,56,31,64%
,Delaware,Marcus Hook Boro Police Dept,133,120,13,90%
,Delaware,Marple Township Police Dept,229,177,52,77%
,Delaware,Media Boro Police Dept,118,90,28,76%
,Delaware,Millbourne Boro Police Dept,13,12,1,92%
,Delaware,Morton Police Dept,92,83,9,90%
,Delaware,Nether Providence Police Dept,102,75,27,74%
,Delaware,Newtown Township Police Dept,98,74,24,76%
,Delaware,Norwood Boro Police Dept,55,31,24,56%
,Delaware,Parkside Boro Police Dept,21,15,6,71%
,Delaware,Prospect Park Police Dept,74,59,15,80%
,Delaware,Radnor Township Police Dept,265,209,56,79%
,Delaware,Ridley Park Police Dept,42,32,10,76%
,Delaware,Ridley Township Police Dept,341,295,46,87%
,Delaware,Sharon Hill Boro Police Dept,89,73,16,82%
,Delaware,Springfield Police Dept,323,290,33,90%,,,,,,
39,Elk,Johnsonburg Boro Police Dept,47,27,20,57%
,Elk,Ridgway Boro Police Dept,65,46,19,71%
,Elk,St Marys City Police Dept,159,129,30,81%
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,,,,,,,
38,Erie,Albion Boro Police Dept,26,16,10,62%
,Erie,Corry City Police Dept,155,126,29,81%
,Erie,Edinboro Police Dept,51,37,14,73%
,Erie,"Edinboro, University PD",29,17,12,59%
,Erie,Erie City Police Dept,1728,1087,641,63%
,Erie,Erie County Sheriff,28,11,17,39%
,Erie,"Erie County, Detectives",21,9,12,43%
,Erie,"Erie County, Prison",7,2,5,29%
,Erie,Erie SD Police Dept,3,1,2,33%
,Erie,"Gannon, University PD",5,2,3,40%
,Erie,Girard Boro Police Dept,37,26,11,70%
,Erie,Lake City Boro Police Dept,24,21,3,88%
,Erie,Lawrence Park Township Police Dept,73,64,9,88%
,Erie,"Mercyhurst, University PD",1,1,0,100%
,Erie,Millcreek Police Dept,680,578,102,85%
,Erie,North East Boro Police Dept,92,64,28,70%
,Erie,"Penn State Behrend, University PD",7,7,0,100%
,Erie,Union City Boro Police Dept,23,21,2,91%
,Erie,Wesleyville Boro Police Dept,71,61,10,86%
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,,,,,,,
36,Franklin,Chambersburg Area School Dist Security Force,10,9,1,90%
,Franklin,Chambersburg Police Dept,686,638,48,93%
,Franklin,Franklin County District Attorney,2,2,0,100%
,Franklin,Franklin County Drug Task Force,45,44,1,98%
,Franklin,Franklin County Sheriff,21,19,2,90%
,Franklin,Greencastle Police Dept,59,52,7,88%
,Franklin,Mercersburg Police Dept,9,9,0,100%
,Franklin,Shippensburg Police Dept,17,15,2,88%
,Franklin,Washington Township Police Dept,410,392,18,96%
,Franklin,Waynesboro Area School District Police,4,4,0,100%
,Franklin,Waynesboro Police Dept,233,222,11,95%
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,,,,,,,
37,Fayette,Brownsville Police Dept,44,25,19,57%
,Fayette,Connellsville Police Dept,274,245,29,89%
,Fayette,"Dept Corrections, Central",2,2,0,100%
,Fayette,Dunbar Boro Police Dept,1,1,0,100%
,Fayette,Fairchance Boro Police Dept,1,1,0,100%
,Fayette,Fayette City Boro Police Dept,5,4,1,80%
,Fayette,Fayette County District Attorney,31,29,2,94%
,Fayette,Luzerne Township Police Dept,2,0,2,0%
,Fayette,Masontown Police Dept,63,50,13,79%
,Fayette,Perryopolis Police Dept,7,5,2,71%
,Fayette,Point Marion Boro Police Dept,1,1,0,100%
,Fayette,Redstone Township Police Dept,73,58,15,79%
,Fayette,S Connellsville Boro Police Dept,11,9,2,82%
,Fayette,Southwest Regl Police Dept,33,24,9,73%
,Fayette,Uniontown City Police Dept,352,305,47,87%
,Fayette,Washington Township Police Dept,25,23,2,92%
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,,,,,,,
35,Greene,Carmichaels Boro Police Dept,1,1,0,100%
,Greene,Cumberland Township Police Dept,127,100,27,79%
,Greene,Greene County District Attorney,5,1,4,20%
,Greene,Greene County Sheriff,3,0,3,0%
,Greene,"Greene County, Detectives",6,1,5,17%
,Greene,Southwest Regl Police Dept,17,8,9,47%
,Greene,Waynesburg Boro Police Dept,77,58,19,75%
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,
,0,0,0,0,0,,,,,,,
34,Huntingdon,Huntingdon Boro Police Dept,87,67,20,77%
,Huntingdon,Huntingdon County District Attorney,15,10,5,67%
,Huntingdon,Huntingdon County Sheriff,3,1,2,33%
,Huntingdon,Mount Union Boro Police Dept,50,42,8,84%,,,,,,
33,Indiana,Blairsville Borough Police Dept,49,27,22,55%
,Indiana,Cherry Tree Boro Police Dept,4,2,2,50%
,Indiana,Clymer Boro Police Dept,2,1,1,50%
,Indiana,Homer City Boro Police Dept,13,1,12,8%
,Indiana,Indiana Boro Police Dept,373,349,24,94%
,Indiana,Indiana County Sheriff,2,2,0,100%
,Indiana,"Indiana County, Detectives",32,19,13,59%
,Indiana,"Indiana, University PD",65,54,11,83%,,,,,,
32,Jefferson,Brockway Boro Police Dept,42,35,7,83%
,Jefferson,Brookville Boro Police Dept,123,86,37,70%
,Jefferson,"Indiana, University PD",1,1,0,100%
,Jefferson,Jefferson County District Attorney,23,14,9,61%
,Jefferson,Jefferson County Sheriff,6,5,1,83%
,Jefferson,Punxsutawney Boro Police Dept,89,67,22,75%
,Jefferson,Reynoldsville Boro Police Dept,47,32,15,68%
,Jefferson,Sykesville Boro Police Dept,11,8,3,73%,,,,,,
